ajol_id,keyword
167082,pouvoir
167082,Sénégal
167082,citoyenneté
167082,démocratisation
167082,précarité
167082,youth
167082,political protest
167082,social criticism
167082,power
167082,Senegal
167082,citizenship
167082,democracy
167082,poverty
167086,communauté imaginée
167086,déterritorialisation
167086,mouvements et réseaux sociaux jeunes
167086,Appadurai
167086,Afrique post-coloniale
167086,imagined community
167086,deterritorialization
167086,youth movements and social networks
167086,postcolonial Africa
167087,jeunes artistes
167087,réseaux sociaux
167087,nouvelles technologies
167087,carrière musicale
167087,showbiz
167087,Tuléar
167087,Antananarivo
167087,Young artists
167087,social networks
167087,new technologies
167087,music career
167087,Toliara
167089,hévéaculture
167089,jeunes
167089,politique
167089,gouvernance locale
167089,milieu rural
167089,Côte d’Ivoire
167089,Rubber
167089,young people
167089,local policy
167089,governance
167089,rural medium
167089,Ivory Coast
163618,fonds d’équité
163618,gouvernance
163618,indigent
163618,vulnérabilité
163618,mutuelle de santé
163618,Sénégal
163619,mutuelles de santé
163619,communautarisation
163619,santé publique
163619,protection sociale
163619,Centre-Bénin
163620,Devolution
163620,Healthcare Delivery
163620,Healthcare Financing
163620,Health Workforce
163620,health governance
163622,fonctionnement
163622,gestion
163622,médecine scolaire
163622,Maroua
163622,Cameroun
163626,Maghreb central
163626,systèmes nationaux de santé (SNS)
163626,analyse systémique
163626,bonne gouvernance sanitaire (BG)
163626,objectifs du Millénaire pour le développement
163631,appui institutionnel
163631,jeunes filles
163631,inceste
163631,gouvernance
163631,viol
163631,Cameroun
163609,Políticas Públicas
163609,Saúde
163609,desigualdades sociais
163609,HIV/SIDA
163610,Health insurance
163610,private healthcare
163610,user fee
163610,public-private partnership
163610,health policy
163610,universal health coverage
163610,Nigeria
163611,prise en charge
163611,hommes et femmes âgés
163611,alternatives et développement social
163612,Politics
163612,natural resource management
163612,accountable systems
163612,water delivery services
163612,Uganda
163613,APSA
163613,Eastern Africa
163613,Security Institutions
163613,Security Cooperation
163613,Institutional Design
163614,National Interest
163614,Human Rights
163614,British Policy
163614,African Immigrants
163580,Regionalism
163580,Regional Cooperation Integration
163580,African Union/ NEPAD
163580,APRM
163580,African States
163580,Governance
163580,Development
163585,election adjudication
163585,election disputes in Africa
163585,electoral justice
163585,election petitions
163585,electoral integrity
163585,and alternate election dispute resolution
153823,economic growth
153823,economic development
153823,human capital
153823,growth models
153824,China
153824,Africa
153824,human rights
153824,civil and political rights
153824,economic rights
153826,computer literacy skills
153826,job satisfaction
153826,motivation
153826,office knowledge
153826,poor service delivery
153827,suréducation
153827,productivité
153827,efficacité technique
153827,entreprises
153827,Cameroun
153827,overeducation
153827,productivity
153827,technical efficiency
153827,enterprises
153827,Cameroon
153828,Crédit bancaire
153828,dirigeant
153828,capital social
153828,confiance
153828,Cameroun
153828,Bank loan
153828,manager
153828,share capital
153828,trust
153828,Cameroon
153836,Banque mondiale
153836,Fonds monétaire international (FMI)
153836,hémisphère sud
153836,développement
153836,sous-développement
153836,ajustement structurel
153836,pauvreté
153836,décentralisation
153836,bonne gouvernance
153836,World Bank
153836,International Monetary Fund (IMF)
153836,Southern hemisphere
153836,Development
153843,Investissement direct étranger (IDE)
153843,source de l’IDE
153843,capital humain
153843,productivité totale des facteurs
153843,ouverture économique
153843,transfert technologique
153843,croissance économique
153843,Maroc
153843,Foreign direct investments (FDI)
153843,Origin of FDI’s
153843,trade openness
153843,human
124755,Keywords
124755,Global justice
124755,China
124755,Africa
124755,resources
124755,market
124755,neo-colonialism
121777,Migrations
121777,Parcours Africains
121777,Politiques Migratoires
121777,Insertion
121777,Brésil
121777,Argentine
121777,Africans
121777,Migration Policies
121777,Brazil
121777,Argentina
121780,Migration de Retour
121780,Investissement
121780,Entrepreneuriat
121780,Contraintes
121780,Enjeux
121780,Sénégal
121780,Réinsertion
121780,Programmes de Promotion
121780,Migration
121780,Investment
121780,Entrepreneurship
121780,Constraints
121782,Tchintabaraden
121782,Risque Sécuritaire
121782,Migration de Retour
121782,Security Risk
121782,Reverse Migration
121783,Circulation Migratoire
121783,Citoyenneté
121783,Décentralisation
121783,Territorialité
121783,Transfert
121783,Migratory Movement
121783,Citizenship
121783,Decentralization
121783,Territoriality
121784,Diaspora
121784,Middle Class
121784,Political Participation
121785,Sénégal
121785,Maroc
121785,Migrant
121785,Diaspora
121785,Ressources Symboliques
121785,Senegal
121785,Morocco
121785,Symbolic Resources
135833,internally-generated revenue
135833,residents’ perceptions
135833,property tax
135833,residential zone
135833,traditional city
135835,trust
135835,informal institutions
135835,informal sector
87498,Dating relationships disclosure
87498,parent-adolescent relations
87498,crossgenerational communication
87499,Youth sexuality
87499,young adult sexuality
87499,sexual risk-taking
87499,African sexuality
87499,sexual socialization
87500,Literacy education
87500,Mothers’ involvement
87500,Invisible support systems
87501,Adult Literacy
87501,Performance and Perseverance
87501,Education role models
87504,Early childhood education
87504,school-parents relations
87504,parent ethnotheories
87508,Fathers and childcare
87508,changing gender roles
87508,Urban life in Cameroon
87511,Absentee fathers
87511,youth personhood
87511,co-parenting
87513,Father’s involvement in childcare
87513,social fatherhood
87513,co-resident fatherhood
87515,Latch-key children
87515,low-income mothers
87515,After school care
87518,Socializing low-income children
87518,Economic incentives for schooling
87518,rebel children
87519,Psycho-social dynamics
87519,child-headed households
87519,alternative family units
238811,Prospective blood donor
238811,TTI
238811,Yaoundé
198879,Impact
198879,Coronavirus
198879,Pandemic
198879,Blood
198879,Service
198879,Transfusion
192620,VNRBD
192620,FRD
192620,PBD
192620,Blood safety
192620,false family donor
192621,Donneurs de sang
192621,hémogramme
192621,Ouest Cameroun
192622,blood donors
192622,infectious risks
192622,selection
192622,transfusion
192625,blood safety
192625,transfusion safety
192625,blood donors
192625,Human Health Index
192625,Ibero-America
188531,Blood donor
188531,erythrocytosis
188531,haematological parameters
188532,paludisme
188532,transfusion
188532,donneurs du sang
188532,test de dépistage
188533,Risque résiduel
188533,VIH
188533,VHB
188533,VHC
188533,transfusion sanguine
188535,Malaria
188535,transfusion-transmitted infection
188535,platelet
188535,deferral
188535,South Africa
173807,blood bank
173807,blood safety
173807,blood services
173807,blood policy
173807,Mali
173807,political strife
173807,healthcare systems strengthening
173816,Training
173816,Blood Transfusion
173816,Blood Services
173816,West Africa
168096,Adolescent blood donor
168096,sexual behaviour
168096,HIV
168096,Zimbabwe
168097,Ebola
168097,blood safety
168097,emergency response
168097,Liberia
168097,convalescent plasma
168099,Anaemia
168099,iron
168099,folate
168099,fit and unfit
168099,prospective blood donors
168100,foetal RHD genotyping
168100,African RHD alleles
155019,Transfusion
155019,maternal
155019,mortality
155019,blood
155020,Cinétique
155020,Hémolyse
155020,Trait drépanocytaire
155021,knowledge
155021,attitude
155021,practice
155021,nurses
155021,blood donation
155023,Weak RhD antigen
155023,Du Test
155023,Microtitre
155023,Anti Human Globulin (AHG)
155023,Monoclonal anti -D
138266,Blood donation
138266,adverse reactions
138266,vasovagal reaction
138266,needle-related complications
138268,Donor screening
138268,haemoglobin
138268,non-invasive
138268,capillary sample
138268,copper sulphate
113879,Plasmodium Falciparum
113879,Malaria
113879,Sickle Cell Disease
113882,Cold antibodies
113882,Tropical Nigeria
113882,Transfusion safety
109316,Hémolysines anti-A et anti-A
109316,Incompatibilité foeto-maternelle ABO
109316,Maladie hémolytique du nouveau-né
109316,Période du post-partum immédiate
109317,Blood Transfusion
109317,Sickle cell Disease
109317,Africa
109329,Blood transfusion
109329,research
109329,capacity strengthening
109329,Africa
243123,grandparents
243123,immunisation
243123,social institution
243123,children below the age of five
243123,Ibadan
245538,girl-child marriage
245538,causes
245538,challenges
245538,Northwest Nigeria
249204,Mobility
249204,‘Ndị Igbo
249204,’ cultural practices
249204,naming
249204,genuflecting
249204,seclusion of the bride
252375,Guinea Ecuatorial
252375,COVID-19
252375,instituciones
252375,sistema sanitario
252375,Organización Mundial de la Salud (OMS)
256182,Cultural dynamism
256182,jewelry
256182,Igbo
256182,nudity
256182,'ichi
256182,' body marking
256182,Western fashion
261156,Indigenous/traditional medicine
261156,secrecy
261156,oracle
261156,spiritual healing
261156,Dagaaba
261157,Age
261157,Fertility Behaviour
261157,Religion
261157,Sex Preference
261160,local architecture
261160,well-being
261160,modernity
261160,Bulsa
261160,Northern Ghana
261161,Covid-19
261161,Nigeria
261163,Cultural Linguistics
261163,masculinity
261163,Oru-Igbo
261163,Nnebukwu
261163,Igbo burial songs and rites
231155,Elementary education
231155,COVID-19
231155,impacts
231155,Mozambique
231156,COVID-19
231156,Psychological wellbeing
231156,Spirituality
231156,Development
231156,Enigma
231755,Guinea Ecuatorial
231755,COVID-19
77244,patriarchal connectivity
77244,public space
77244,relational selving
77244,street harassment
77244,traditional family
77245,Language
77245,development
77245,sustainable development
77245,terminology
77245,translation
77246,DALY
77246,culture
77246,burden of disease
77246,resource allocation
77246,quality of life
260643,Bemisia tabaci
260643,incidence
260643,Manihot esculenta
260645,Cajanus cajan
260645,diversification
260645,food security
260645,multi-use legume crop
260647,Additive gene
260647,general and specific combining ability
260650,Additive effects
260650,heterosis
260650,single cross
260650,Zea mays
260652,Aspergillus ear rot
260652,disease severity
260652,grain yield
260652,Zea mays
260656,Cabbage
260656,Ralstonia solanacearum
260656,Solanum tuberosum
260658,Cal
260658,Elaeis gumeensis
260658,Embryogenèse
260658,2
260658,4-D
260660,Coopératives
260660,gouvernance
